Street Address,Latitude,Longitude
4 EAST 60 STREET,40.764707,-73.972165
4 EAST 90 STREET,not found,not found
4 EAST MT EDEN AVENUE,40.84431,-73.914677
4 IRVING PL FL 19,40.734169,-73.988621
4 NEW YORK PLAZA,40.702821,-74.01145
4 NEWKIRK PLAZA,40.635589,-73.962817
4 PARK AVE FL 1ST,40.746798,-73.981692
4 PENN PLAZA,40.749988,-73.994121
4 PENNSYLVANIA PLAZA,40.750839,-73.999413
4 SOUTH STREET,40.701523,-74.012372
4 TIMES SQ FL 36,40.755198,-73.984941
4 TIMES SQ FL 4,40.755198,-73.984941
4 TRYON PARK,40.85775,-73.928181
4 UNION SQUARE SOUTH,40.734772,-73.990662
4 WATER ST,40.703039,-73.994269
4 WEST 19 STREET,40.73925,-73.991787
4 WEST 21 STREET,40.740421,-73.990928
4 WEST 22 STREET,40.741041,-73.990478
4 WEST 49 STREET,40.757997,-73.977896
4 WEST 58 STREET,40.7637,-73.973632
4 WEST MOUNT EDEN AVENUE,40.844423,-73.914957
4 WORLD FINANCIAL CENTER,40.713761,-74.013968
40 AVENUE B,40.722861,-73.982835
40 BOWERY,40.715378,-73.99658
40 BROAD STREET,40.705784,-74.011419
40 CENTRAL PARK S,40.765374,-73.975574
40 EAST 167 STREET,40.835629,-73.920929
40 EAST 20 STREET,40.738877,-73.989078
40 EAST 23 STREET,40.740671,-73.987552
40 EAST 4 STREET,40.727283,-73.991976
40 EAST 43 STREET,40.753386,-73.978582
40 EAST 52 STREET,40.759022,-73.974495
40 EAST 58 STREET,40.762822,-73.971568
40 EMPIRE BLVD,40.663262,-73.961044
40 EXCHANGE PL,40.705752,-74.009755
40 EXCHANGE PLACE,40.705849,-74.010066
40 HARRISON STREET,40.718847,-74.010717
40 HOLLAND AVE,40.639312,-74.171258
40 HOYT STREET,40.689353,-73.985936
40 MAIN STREET,40.702814,-73.990714
40 MARCY AVENUE,40.712838,-73.955112
40 MULBERRY STREET,40.714881,-73.99963
40 NOSTRAND AVE,40.698384,-73.953158
40 PECK SLIP,40.707667,-74.001593
40 RICHMOND TER,40.643848,-74.076397
40 RIVINGTON STREET,40.720954,-73.991217
40 THOMPSON STREET,40.723181,-74.004042
40 UNION SQUARE EAST,40.73606,-73.989371
40 WASHINGTON SQ S,40.730756,-73.999041
40 WASHINGTON SQ S FL 2ND,40.730756,-73.999041
40 WEST 40 STREET,40.752953,-73.983664
40 WEST 42 STREET,40.754163,-73.982585
40 WEST 45 STREET,40.755931,-73.980761
40 WEST 55 STREET,40.762227,-73.976268
40 WEST 56 STREET,40.762751,-73.975591
40 WEST 57 STREET,40.763485,-73.975212
40 WEST 8 STREET,40.733049,-73.998252
40 WEST BURNSIDE AVENUE,40.853825,-73.909088
400 4 AVENUE,40.672097,-73.987362
400 5 AVENUE,40.750023,-73.983425
400 EAST 120 STREET,40.798468,-73.933295
400 EAST 167 STREET,40.830704,-73.910374
400 EAST 57 STREET,40.758199,-73.962684
400 EAST 62 STREET,40.761404,-73.960425
400 EAST 74 STREET,40.769009,-73.954804
400 EAST 90 STREET,40.779328,-73.947273
400 EAST TREMONT AVENUE,40.847663,-73.900775
400 FLATBUSH AVENUE EXTENSIO,40.694592,-73.990654
400 MADISON AVE,40.756298,-73.976737
400 MYRTLE AVENUE,40.693118,-73.969983
400 PARK AVENUE,40.759828,-73.972201
400 WEST 119 STREET,40.808109,-73.958141
400 WEST 14 STREET,40.741025,-74.005556
400 WEST 23 STREET,40.746612,-74.001644
400.5 WEST 54 STREET,40.766112,-73.987434
4000 HYLAN BOULEVARD,40.542071,-74.146151
4000A WHITE PLAINS RD,40.888575,-73.859961
4001 13 AVENUE,40.64,-73.986916
4001 BROADWAY,40.841183,-73.939775
40-01 NORTHERN BLVD,40.752595,-73.923619
40-01A QUEENS BOULEVARD,40.74342,-73.922354
4002 3 AVENUE,40.653307,-74.008968
4002 BRONXWOOD AVE,40.88682,-73.854222
40-02 CORPORAL KENNEDY STREET,40.763039,-73.77571
40-02 QUEENS BOULEVARD,40.74363,-73.924183
40-03 149 PLACE,40.763326,-73.815233
4003 5 AVENUE,40.650624,-74.004552
4003 BROADWAY,40.841238,-73.939737
40-04 69 STREET,40.746071,-73.896279
4004 A BOSTON RD FL 1,40.884623,-73.831748
40-04 BELL BOULEVARD,40.764158,-73.771285
40-04 JUNCTION BOULEVARD,40.748965,-73.869303
40-04 UNION STREET,40.760303,-73.826465
400-402 WEST 44 STREET,40.759852,-73.991994
4005 13 AVENUE,40.639982,-73.986935
40-05 BELL BOULEVARD,40.764174,-73.771269
4005 EAST TREMONT AVENUE,40.820266,-73.817942
40-05 JUNCTION BLVD,40.748948,-73.869264
4006 13 AVENUE,40.639989,-73.986961
40-06 70 STREET,40.746146,-73.895384
40-06 74 STREET,40.746433,-73.891353
40-06 83 STREET,40.747639,-73.88299
4006 BOSTON RD,40.884628,-73.831719
4006 E TREMONT AVE,40.820357,-73.81802
4006 MAIN STREET,40.759362,-73.830044
40-06 MAIN STREET,40.759362,-73.830044
40-06 QUEENS BOULEVARD,40.743626,-73.924153
4006 THIRD AVENUE,40.841723,-73.898656
40-07 111 STREET,40.75148,-73.855775
40-07 149 PLACE,40.763217,-73.815182
4007 9 AVENUE,40.645283,-73.995743
4007 BROADWAY,40.841348,-73.939662
4007 EAST TREMONT AVENUE,40.820207,-73.817908
40-07 JUNCTION BOULEVARD,40.748908,-73.869238
40-07 NATIONAL STREET,40.749357,-73.862882
40-08 74 STREET,40.746409,-73.891349
40-08 BELL BOULEVARD,40.764137,-73.771273
40-08 HAMPTON STREET,40.746824,-73.882531
40-08A JUNCTION BOULEVARD,40.751341,-73.870704
40-09 149 PLACE,40.763163,-73.815156
40-09 150 STREET,40.763508,-73.814341
40-09 30 AVENUE,40.763758,-73.91468
4009 5 AVENUE,40.650597,-74.004579
40-09 BELL BOULEVARD,40.764153,-73.771257
4009 BROADWAY,40.841403,-73.939624
40-09 JUNCTION BLVD,40.748868,-73.869211
40-09 PRINCE ST,40.758848,-73.831838
40-09 PRINCE STREET,40.758848,-73.831838
401 7 AVENUE,40.749779,-73.991489
401 8 AVENUE,40.749591,-73.99537
401 AVENUE OF THE AMERICAS,40.733326,-73.999777
401 AVENUE P,40.60887,-73.972643
401 BLEECKER STREET,40.735874,-74.005092
401 CRESENT STREET,not found,not found
401 EAST 13 STREET,40.730568,-73.982831
401 EAST 20 STREET,40.73493,-73.979672
401 EAST 34 STREET,40.743754,-73.973418
401 EAST 57 STREET,40.758215,-73.962668
401 EAST 68 STREET,40.765145,-73.957618
401 EAST 73 STREET,40.768386,-73.955248
401 EAST 76 STREET,40.770295,-73.953858
401 FOREST AVENUE,40.630914,-74.102854
401 MOTHER GASTON BLVD,40.669335,-73.90677
401 PARK AVE S,40.743199,-73.984078
401 WEST 24 STREET,40.747297,-74.001138
401 WEST 47 STREET,40.761748,-73.990609
401 WEST 48 STREET,40.762368,-73.990158
401 WEST 50 STREET,40.763627,-73.989248
401 WEST 52 STREET,40.764869,-73.988329
401 WEST 53 STREET,40.765507,-73.987878
40-10 74 STREET,40.746386,-73.891344
40-10 82 STREET,40.747327,-73.883882
40-10 83 STREET,40.747622,-73.882986
40-10 GREENPOINT AVENUE,40.739585,-73.924913
40-10 JUNCTION BLVD FL 1ST,40.74889,-73.86924
40-10 MAIN STREET,40.759282,-73.830002
40-10 UNION STREET,40.760248,-73.826437
4011 13 AVENUE,40.639955,-73.986964
40-11 149 PLACE,40.763109,-73.81513
40-11 150 STREET,40.763479,-73.814327
40-11 28 AVENUE,40.765417,-73.913541
40-11 30 AVENUE,40.763753,-73.91467
40-11 82 STREET,40.747343,-73.883866
40-11 BELL BOULEVARD,40.764142,-73.771251
40-12 104 STREET,40.749698,-73.861622
4012 13 AVENUE,40.639962,-73.986989
40-12 82 STREET,40.747292,-73.883875
40-12 83 STREET,40.747614,-73.882985
40-12 BELL BOULEVARD,40.764115,-73.771262
4012 BOSTON RD,40.884642,-73.831632
40-12 NATIONAL ST,40.749231,-73.862945
40-12 QUEENS BLVD,40.743622,-73.924109
40-13 30 AVENUE,40.763749,-73.914661
40-13 35 AVENUE,40.75507,-73.92195
4013 82 STREET,40.747308,-73.883859
401-3 FIFTH AVENUE,40.750077,-73.983359
40-14 ASTORIA BOULEVARD,40.768815,-73.910715
4015 BROADWAY,40.841616,-73.939476
40-15 JUNCTION BOULEVARD,40.74869,-73.869092
40-15 QUEENS BLVD,40.743954,-73.924019
40-15 QUEENS BOULEVARD,40.743954,-73.924019
40-17 30 AVENUE,40.76374,-73.914642
4017 5 AVENUE,40.650562,-74.004616
4017 AVENUE U,40.608459,-73.924665
40-17 BELL BOULEVARD,40.76411,-73.771234
40-17 BROADWAY,40.758901,-73.918802
40-18 82 STREET,40.74719,-73.883856
40-18 BELL BOULEVARD,40.764083,-73.771244
4018 GLENWOOD ROAD,40.634585,-73.937979
4018 HYLAN BOULEVARD,40.541747,-74.146422
40-18 MAIN STREET,40.759122,-73.82992
40-18 QUEENS BLVD FL 1,40.743591,-73.923515
4018A BOSTON RD,40.884655,-73.831544
40-19 BROADWAY,40.758895,-73.918789
402 3 AVENUE,40.673545,-73.989307
402 6 AVENUE,40.73371,-73.999465
402 8 AVENUE,40.749747,-73.995231
402 EAST 78 STREET,40.771534,-73.952917
402 EAST 80 STREET,40.772972,-73.952105
402 HENRY STREET,40.68745,-73.997832
402 HUNTS POINT AVE,40.809465,-73.880538
402 NOSTRAND AVE,40.68564,-73.950635
402 WEST 34 STREET,40.753486,-73.996553
402 WEST 43 STREET,40.759241,-73.9925
402 WEST 47 STREET,40.761751,-73.99067
40-20 149 PLACE,40.762779,-73.814996
4020 5 AVENUE,40.650561,-74.00465
4020 BROADWAY,40.841954,-73.939052
40-20 JUNCTION BOULEVARD,40.748662,-73.8691
40-21 108 STREET,40.75054,-73.858646
40-21 22 STREET,40.754374,-73.940552
4021 5 AVENUE,40.650545,-74.004634
40-21 82 STREET,40.747171,-73.883834
4021 BROADWAY,40.841745,-73.939379
4021 GLENWOOD ROAD,40.634601,-73.93798
4023 13 AVENUE,40.6399,-73.987021
40-23 82 STREET,40.747137,-73.883827
40-23 GLENWOOD ROAD,40.631912,-73.966502
4024 8 AVENUE,40.646554,-73.998054
40-24 COLLEGE POINT BOULEVARD,40.757402,-73.834042
4024 WHITE PLAINS RD,40.889099,-73.859681
40-25 82 STREET,40.747103,-73.883821
4025 LACONIA AVENUE,40.885777,-73.848262
40-26 NATIONAL ST,40.749041,-73.863007
40-26 UNION ST,40.760102,-73.826362
40-27 MAIN STREET,40.758905,-73.829788
40-28 COLLEGE POINT BOULEVARD,40.757342,-73.834023
40-28 MAIN STREET,40.758811,-73.829768
4029 EAST TREMONT AVENUE,40.819617,-73.817561
403 CHURCH AVENUE,40.644056,-73.976522
403 EAST 12 STREET,40.729913,-73.983256
403 EMPIRE BOULEVARD,40.664048,-73.948777
403 JERSEY STREET,40.638619,-74.087561
403 LEWIS AVE,40.681663,-73.934776
40-30 149 PLACE,40.762732,-73.814972
4030 82 STREET,40.746984,-73.883818
40-30 MURRAY ST,40.763784,-73.812718
40-30 UNION ST,40.760066,-73.826343
4030 WHITE PLAINS ROAD,40.889381,-73.859527
40-31 162 STREET,40.761686,-73.803792
4032 10 AVENUE,40.869456,-73.915248
40-32 149 PLACE,40.762722,-73.814967
40-32 NATIONAL ST,40.74896,-73.863034
40-33 82 STREET,40.746966,-73.883795
4033 EAST TREMONT AVENUE,40.819589,-73.817544
4034 16 2ND ST,40.761604,-73.794601
4034 EAST TREMONT AVENUE,40.820191,-73.817924
40-35 21 STREET,40.754757,-73.941673
4035 BROADWAY,40.842185,-73.939264
40-36 162 STREET,40.761696,-73.803807
40-36 40-4 NATIONAL STREET,40.747462,-73.863529
40-36 82 STREET,40.746882,-73.883799
40-37 162 STREET,40.761656,-73.803795
4038 EAST TREMONT AVENUE,40.820167,-73.81791
40-39 235 STREET,40.769186,-73.749258
40-39 B/C 82 STREET,40.755337,-73.885341
404 5 AVENUE,40.670313,-73.985367
404 8 AVENUE,40.749815,-73.995183
404 CHURCH AVE,40.644046,-73.976492
404 COURT ST,40.680481,-73.9968
404 EAST 14 STREET,40.731266,-73.98241
404 HUNTS POINT AVE,40.809483,-73.880576
404 LAFAYETTE STREET,40.728419,-73.99269
404 WEST 49 STREET,40.76302,-73.989806
4040 3 AVENUE,40.842658,-73.898175
4040 BROADWAY,40.842523,-73.939223
40-40 MAIN STREET,40.758415,-73.829575
4041 BROADWAY,40.842523,-73.939239
4041 EAST TREMONT AVENUE,40.819534,-73.817511
40-42 82 STREET,40.746779,-73.883779
40-42 JUNCTION BLVD,40.748204,-73.8688
40-42 WEST 8 STREET,40.733049,-73.998252
40-43A JUNCTION BOULEVARD,40.751341,-73.870704
4045 BROADWAY,40.842661,-73.939229
40-46 MAIN STREET,40.758396,-73.829566
4049 LACONIA AVENUE,40.886212,-73.847974
405 3 AVENUE,40.742292,-73.980598
405 6 AVENUE,40.733393,-73.999727
405 AMSTERDAM AVENUE,40.783346,-73.978168
405 ARTHUR KILL RD,40.564192,-74.155588
405 ATLANTIC AVENUE,40.68678,-73.984452
405 BROADWAY,40.718839,-74.002373
405 EAST 52 STREET,40.754989,-73.964879
405 EAST 58 STREET,40.758914,-73.962244
405 EAST 6 STREET,40.726286,-73.985852
405 HUNTS POINT AVE,40.809458,-73.880578
405 LEXINGTON AVE,40.799925,-73.971668
405 LEXINGTON AVE FL 14,40.799925,-73.971668
405 WEST 14 STREET,40.741102,-74.005685
405 WEST 23 STREET,40.746666,-74.001719
405 WEST 51 STREET,40.764286,-73.988879
405 WEST 55 STREET,40.766796,-73.987049
405/407 45 ST,40.649052,-74.00929
40-52 MAIN STREET,40.758376,-73.829557
40-53 99 STREET,40.748635,-73.866059
40546 ELDRIDGE STREET,40.714432,-73.993887
40546 ELIZABETH STREET,40.715514,-73.997636
40550 WEST BURNSIDE AVENUE,40.853847,-73.907495
40554 FULTON STREET,40.70629,-74.003193
40-56 JUNCTION BLVD,40.748076,-73.868722
40575 50 AVENUE,40.74356,-73.958389
40577 BORDEN AVENUE,40.74219,-73.958859
40578 SNEDEN AVENUE,40.540528,-74.177109
40578 WEST 111 STREET,40.797616,-73.949139
40580 EAST BROADWAY,40.713628,-73.997869
40580 ELDRIDGE ST APT 1,40.714421,-73.993869
4059 BROADWAY,40.843107,-73.939195
406 3 AVENUE,40.742329,-73.980599
406 86 STREET,40.622571,-74.028033
406 BAYSIDE WALK,not found,not found
406 BROOME STREET,40.720879,-73.997732
406 EAST 64 STREET,40.762584,-73.959354
406 EAST 73 STREET,40.768325,-73.955156
406 EAST 9 STREET,40.728063,-73.984603
4060 BROADWAY,40.843313,-73.939154
4060 HYLAND BLVD,40.540766,-74.147244
40606 WORLD FINANCIAL CENTER,40.713753,-74.013951
40607 WEST FORDHAM ROAD,40.862808,-73.90154
4061 WHITE PLAINS ROAD,40.890154,-73.859279
4063 BOSTON ROAD,40.885174,-73.829857
40639 BERRY STREET,40.722337,-73.955029
40643 EAST 208 STREET,40.880677,-73.883334
40674 UNIVERSITY PLACE,40.730913,-73.995349
4069 HYLAN BOULEVARD,40.540596,-74.147521
406A FLATBUSH AVENUE EXTENSION,40.689683,-73.981418
407 3 AVENUE,40.742343,-73.980562
407 51 STREET,40.645671,-74.012755
407 8 AVENUE,40.749842,-73.995191
407 AMSTERDAM AVE,40.7834,-73.978127
407 AVENUE P,40.608888,-73.972447
407 COURT STREET,40.679367,-73.997318
407 MANOR ROAD,40.617826,-74.123629
407 MYRTLE AVENUE,40.693122,-73.969533
407 NEW LOTS AVENUE,40.662047,-73.892632
407 PARK AVE S,40.743478,-73.983876
407 SMITH STREET,40.677998,-73.996176
407 WEST 42 STREET,40.758596,-73.992994
407 WEST 43 STREET,40.759295,-73.992576
40702 BEDFORD PARK BOULEVARD,40.873239,-73.889187
4072 HYLAN BOULEVARD,40.540576,-74.147404
4073 BROADWAY,40.843716,-73.939083
40733 HALL STREET,40.697358,-73.966699
40-75 JUNCTION BOULEVARD,40.747349,-73.868466
40750 149 STREET,40.79936,-73.821509
40762 38 AVENUE,40.7593,-73.944169
40764 ASTORIA BOULEVARD,40.76993,-73.917559
40765 STUYVESANT STREET,40.729892,-73.989378
40767 STONE STREET,40.704041,-74.012573
40787 COLLEGE POINT BLVD,40.79268,-73.845389
40797 MAIDEN LANE,40.709606,-74.009551
40799 EAST 18 STREET,40.738244,-73.991158
408 5 AVENUE,40.670223,-73.985441
408 8 AVENUE,40.749951,-73.995087
408 B EAST 92 STREET,40.780575,-73.94634
408 EAST 10 STREET,40.725632,-73.976987
408 EAST 64 STREET,40.762569,-73.959318
40805 9 AVENUE,40.739718,-74.006273
40817 50 AVENUE,40.74356,-73.958389
40823 50 AVENUE,40.74356,-73.958389
40824 CLINTONVILLE ST FL 1,40.792915,-73.812927
40826 50 AVENUE,40.74356,-73.958389
40828 37 AVENUE,40.76066,-73.943299
40828 HOPE STREET,40.713777,-73.957484
40828 ST PAULS AVE,40.63745,-74.077957
4083 BROADWAY,40.844157,-73.938976
40833 154 STREET,40.79471,-73.806869
40845 CLINTONVILLE STREET,40.79672,-73.814719
4085 VICTORY BLVD,40.592165,-74.189909
40856 CYPRESS AVENUE,40.70939,-73.921869
40858 131 STREET,40.78775,-73.837349
40860 AVENUE D,40.72037,-73.978462
40860 BEDFORD PARK BOULEVARD,40.873165,-73.889078
40879 149 STREET,40.79936,-73.821509
40882 40 AVENUE,40.7578,-73.945809
40886 40 AVENUE,40.7578,-73.945809
40891 VANDERBILT AVENUE,40.752828,-73.978083
40898 ASTORIA BLVD FL 1,40.772118,-73.930038
409 3 AVENUE,40.742393,-73.980526
409 8 AVENUE,40.749888,-73.995159
409 BAYRIDGE AVENUE,40.63443,-74.023079
409 EAST 59 STREET,40.759536,-73.961749
409 FULTON ST,40.691824,-73.988292
409 GRAND ST,40.715997,-73.98689
409 GREENWICH STREET,40.7212,-74.00997
409 IRVING AVENUE,40.69676,-73.910396
409 WEST 125 STREET,40.811647,-73.954595
409 WEST 13 STREET,40.74048,-74.006363
409 WEST 145 STREET,40.824204,-73.945123
4090 BOSTON ROAD,40.885809,-73.828298
40900 JACKSON AVENUE,40.74164,-73.954209
40904 150 STREET,40.7989,-73.818869
4093 BROADWAY,40.844426,-73.938911
409A 8 AVENUE,40.749888,-73.995159
40A BARRETT AVE,40.625634,-74.136444
41 1 AVENUE,40.724263,-73.987747
41 CITY ISLAND AVE,40.838953,-73.783407
41 COOPER SQUARE,40.728434,-73.990697
41 EAST 20 STREET,40.738893,-73.989062
41 EAST 30 STREET,40.74506,-73.984321
41 EAST 41 STREET,40.751989,-73.979384
41 EAST 7 STREET,40.728158,-73.988489
41 EAST 78 STREET,40.775546,-73.962376
41 EXCHANGE PLACE,40.705983,-74.010365
41 GREENWICH AVENUE,40.735447,-74.000459
41 JOHN STREET,40.709318,-74.008106
41 LINCOLN ROAD,40.660796,-73.961478
41 MADISON AVENUE,40.742669,-73.986658
41 MERCER ST,40.721484,-74.001263
41 MONROE STREET,40.711562,-73.994656
41 MOTT STREET,40.715158,-73.998782
41 MURRAY STREET,40.714,-74.00925
41 REMSEN AVENUE,40.66237,-73.930619
41 SPRING ST,40.721852,-73.996
41 ST MARKS PLACE,40.72845,-73.987307
41 UNION SQUARE WEST,40.736657,-73.990646
41 WEST 33 STREET,40.748241,-73.986142
41 WEST 47 STREET,40.757517,-73.980557
41 WEST 58 STREET,40.764285,-73.974934
410 8 AVENUE,40.750019,-73.995039
410 A WEST BROADWAY,40.724763,-74.001765
410 AMSTERDAM AVE,40.783525,-73.978062
410 BRIGHTON BEACH AVE,40.577248,-73.963112
410 EAST TREMONT AVENUE,40.847578,-73.900415
410 LENOX AVENUE,40.811191,-73.942894
410 WEST 43 STREET,40.759318,-73.992683
4100 EAST TREMONT AVENUE,40.818884,-73.817144
4101 4 AVENUE,40.651392,-74.007335
41-01 KISSENA BOULEVARD,40.758387,-73.829359
4102 18 AVENUE,40.632038,-73.974414
4102 3 AVENUE,40.652741,-74.009541
4102 5 AVENUE,40.650089,-74.005136
41-02 AVENUE D,40.64113,-73.945629
4102 AVENUE J,40.627648,-73.93639
41-02 COLLEGE POINT BLVD,40.756178,-73.833641
41-02 COLLEGE POINT BOULEVARD,40.756178,-73.833641
41-02 GREENPOINT AVENUE,40.739969,-73.923968
41-02 MAIN STREET,40.758067,-73.829414
41-04 162 STREET,40.76125,-73.803869
41-04 31 AVENUE,40.760889,-73.916185
41-04 COLLEGE POINT BLVD,40.756137,-73.833628
41-05 150 STREET,40.76243,-73.813833
41-05 29 STREET,40.750835,-73.936942
4105 BOSTON RD FL 1ST,40.886097,-73.82767
4105 HYLAN BOULEVARD,40.539744,-74.148232
41-06 149 PLACE,40.762127,-73.814694
4106 2 AVENUE,40.654032,-74.011777
4106 AVENUE D,40.641613,-73.93784
4106 BELL BOULEVARD,40.763398,-73.770875
41-06 COLLEGE POINT BOULEVARD,40.756097,-73.833616
4106 EAST TREMONT AVENUE,40.818814,-73.817103
41-07 99 STREET,40.747777,-73.865562
41-07 GREENPOINT AVENUE,40.740002,-73.92395
41-07 KISSENA BLVD,40.758294,-73.829175
4107 NATIONAL STREET,40.748499,-73.863179
41-08 149 PLACE,40.762087,-73.814675
4108 23 AVENUE,40.770473,-73.907387
41-08 30TH AVE,40.763438,-73.914069
41-09 150 STREET,40.762363,-73.813802
411 11 STREET,40.66667,-73.984593
411 3 AVENUE,40.742443,-73.98049
411 ATLANTIC AVENUE,40.686704,-73.984258
411 EAST 70 STREET,40.766321,-73.956526
411 PARK AVE S,40.743577,-73.983804
411 TROY AVENUE,40.664321,-73.93709
411 UTICA AVENUE,40.664441,-73.931531
411 WEST 116 STREET,40.806251,-73.959679
411 WEST 42 STREET,40.758654,-73.993132
41-10 102 STREET,40.748401,-73.863509
41-10 149 PLACE,40.762047,-73.814657
4110 18 AVENUE,40.632013,-73.974469
41-10 29 STREET,40.750797,-73.937007
41-10 MAIN STREET,40.757895,-73.829332
41-11 150 STREET,40.762329,-73.813786
41-11 49 STREET,40.745928,-73.915283
4111 8 AVENUE,40.646027,-73.998564
4111-13 EAST TREMONT AVENUE,40.818784,-73.817059
41-12 COLLEGE POINT BOULEVARD,40.755973,-73.833576
4112 EAST TREMONT AVENUE,40.818744,-73.817062
41-12 MAIN STREET,40.757852,-73.829312
41-12A MAIN STREET,40.75811,-73.829434
41-13 150 STREET,40.762296,-73.813771
41-13 KISSENA BOULEVARD,40.758196,-73.828994
41-13 QUEENS BOULEVARD,40.743848,-73.923111
41-14 162 STREET,40.761159,-73.803882
4115 3 AVENUE,40.844536,-73.897283
41-15 31 AVENUE,40.760874,-73.916105
41-15 34 AVENUE,40.756227,-73.919877
4115 HYLAN BOULEVARD,40.539573,-74.148377
41-15 QUEENS BLVD,40.743846,-73.923096
41-16 FULLER PLACE,40.755114,-73.835194
41-16 QUEENS BOULEVARD,40.743516,-73.92316
4117 8 AVENUE,40.646,-73.998593
41-18 162 STREET,40.761123,-73.803887
4118 5 AVENUE,40.650017,-74.005208
4118 8 AVENUE,40.646007,-73.998618
41-19 23 AVENUE,40.770447,-73.907315
41-19 30 AVENUE,40.763425,-73.913989
41-19 KISSENA BLVD,40.758098,-73.828813
41-19 NATIONAL STREET,40.748448,-73.863196
411A AMSTERDAM AVENUE,40.783509,-73.978046
411B AMSTERDAM AVE,40.783509,-73.978046
412 3 AVENUE,40.742466,-73.980501
412 45 STREET,40.648951,-74.009164
412 5 AVENUE,40.670133,-73.985515
412 AMSTERDAM AVENUE,40.78358,-73.978021
412 EAST 149 STREET,40.815882,-73.917253
412 KENT AVE,40.710358,-73.968567
412 LEXINGTON AVE,40.752046,-73.975625
4120 16 AVENUE,40.635378,-73.981002
41-20 34 AVENUE,40.756193,-73.919855
4120 BAYCHESTER AVENUE,40.893589,-73.843904
41-20 GREENPOINT AVE,40.740047,-73.923814
4120 WHITE PLAINS RD,40.891217,-73.858514
4120A WHITE PLAINS RD,40.891217,-73.858514
41-21 28 STREET,40.751094,-73.937842
41-21 NATIONAL ST,40.74844,-73.863199
41-21A KISSENA BOULEVARD,40.747153,-73.81532
4122 4 AVENUE,40.651389,-74.007582
41-23 150 STREET,40.762128,-73.813693
41-24 162 STREET,40.761069,-73.803895
4124A WHITE PLAINS RD,40.891446,-73.858389
41-25 162 STREET,40.761053,-73.803879
4126 HYLAN BOULEVARD,40.53915,-74.148579
41-27 162 STREET,40.761035,-73.803882
41-27 BELL BOULEVARD,40.76301,-73.770658
41-27 MAIN STREET,40.757409,-73.829088
4128 MAIN STREET,40.757354,-73.829089
41-28 MAIN STREET,40.757354,-73.829089
41-28 QUEENS BOULEVARD,40.743505,-73.923072
4129 BROADWAY,40.845823,-73.938562
4129 LACONIA AVE,40.887868,-73.846958
413 10 AVENUE,40.754019,-73.99957
413 8 AVENUE,40.749978,-73.995095
413 AMSTERDAM AVENUE,40.783564,-73.978005
